"","接种时间1","events","cumnum","group","N","rate"
"2100",2022-07-15,45,101016,"Booster vaccination",274363,36.8183756556095
"2101",2022-07-16,35,101051,"Booster vaccination",274363,36.8311324777758
"2102",2022-07-17,30,101081,"Booster vaccination",274363,36.8420668967754
"2103",2022-07-18,33,101114,"Booster vaccination",274363,36.854094757675
"2104",2022-07-19,27,101141,"Booster vaccination",274363,36.8639357347747
"2105",2022-07-20,26,101167,"Booster vaccination",274363,36.8734122312411
"2106",2022-07-21,42,101209,"Booster vaccination",274363,36.8887204178406
"2107",2022-07-22,44,101253,"Booster vaccination",274363,36.9047575657067
"2108",2022-07-23,38,101291,"Booster vaccination",274363,36.918607829773
"2109",2022-07-24,35,101326,"Booster vaccination",274363,36.9313646519392
"2110",2022-07-25,29,101355,"Booster vaccination",274363,36.9419345903055
"2111",2022-07-26,33,101388,"Booster vaccination",274363,36.9539624512052
"2112",2022-07-27,32,101420,"Booster vaccination",274363,36.9656258314714
"2113",2022-07-28,33,101453,"Booster vaccination",274363,36.9776536923711
"2114",2022-07-29,35,101488,"Booster vaccination",274363,36.9904105145373
"2115",2022-07-30,35,101523,"Booster vaccination",274363,37.0031673367036
"2116",2022-07-31,26,101549,"Booster vaccination",274363,37.0126438331699
"2117",2022-08-01,26,101575,"Booster vaccination",274363,37.0221203296363
"2118",2022-08-02,27,101602,"Booster vaccination",274363,37.031961306736
"2119",2022-08-03,17,101619,"Booster vaccination",274363,37.0381574775024
"2120",2022-08-04,20,101639,"Booster vaccination",274363,37.0454470901689
"2121",2022-08-05,20,101659,"Booster vaccination",274363,37.0527367028353
"2122",2022-08-06,17,101676,"Booster vaccination",274363,37.0589328736018
"2123",2022-08-07,12,101688,"Booster vaccination",274363,37.0633066412016
"2124",2022-08-08,14,101702,"Booster vaccination",274363,37.0684093700681
"2125",2022-08-09,26,101728,"Booster vaccination",274363,37.0778858665345
"2126",2022-08-10,24,101752,"Booster vaccination",274363,37.0866334017342
"2127",2022-08-11,10,101762,"Booster vaccination",274363,37.0902782080674
"2128",2022-08-12,13,101775,"Booster vaccination",274363,37.0950164563006
"2129",2022-08-13,19,101794,"Booster vaccination",274363,37.1019415883337
"2130",2022-08-14,7,101801,"Booster vaccination",274363,37.104492952767
"2131",2022-08-15,14,101815,"Booster vaccination",274363,37.1095956816335
"2132",2022-08-16,20,101835,"Booster vaccination",274363,37.1168852942999
"2133",2022-08-17,12,101847,"Booster vaccination",274363,37.1212590618997
"2134",2022-08-18,16,101863,"Booster vaccination",274363,37.1270907520329
"2135",2022-08-19,14,101877,"Booster vaccination",274363,37.1321934808994
"2136",2022-08-20,7,101884,"Booster vaccination",274363,37.1347448453326
"2137",2022-08-21,16,101900,"Booster vaccination",274363,37.1405765354658
"2138",2022-08-22,11,101911,"Booster vaccination",274363,37.1445858224323
"2139",2022-08-23,8,101919,"Booster vaccination",274363,37.1475016674989
"2140",2022-08-24,14,101933,"Booster vaccination",274363,37.1526043963654
"2141",2022-08-25,13,101946,"Booster vaccination",274363,37.1573426445986
"2142",2022-08-26,13,101959,"Booster vaccination",274363,37.1620808928318
"2143",2022-08-27,12,101971,"Booster vaccination",274363,37.1664546604316
"2144",2022-08-28,11,101982,"Booster vaccination",274363,37.1704639473982
"2145",2022-08-29,13,101995,"Booster vaccination",274363,37.1752021956313
"2146",2022-08-30,14,102009,"Booster vaccination",274363,37.1803049244978
"2147",2022-08-31,18,102027,"Booster vaccination",274363,37.1868655758976
"2148",2022-09-01,13,102040,"Booster vaccination",274363,37.1916038241308
"2149",2022-09-02,15,102055,"Booster vaccination",274363,37.1970710336306
"2150",2022-09-03,10,102065,"Booster vaccination",274363,37.2007158399638
"2151",2022-09-04,8,102073,"Booster vaccination",274363,37.2036316850304
"2152",2022-09-05,9,102082,"Booster vaccination",274363,37.2069120107303
"2153",2022-09-06,9,102091,"Booster vaccination",274363,37.2101923364302
"2154",2022-09-07,9,102100,"Booster vaccination",274363,37.2134726621301
"2155",2022-09-08,10,102110,"Booster vaccination",274363,37.2171174684633
"2156",2022-09-09,10,102120,"Booster vaccination",274363,37.2207622747965
"2157",2022-09-10,1,102121,"Booster vaccination",274363,37.2211267554299
"2158",2022-09-11,4,102125,"Booster vaccination",274363,37.2225846779631
"2159",2022-09-12,2,102127,"Booster vaccination",274363,37.2233136392298
"2160",2022-09-13,10,102137,"Booster vaccination",274363,37.226958445563
"2161",2022-09-14,9,102146,"Booster vaccination",274363,37.2302387712629
"2162",2022-09-15,9,102155,"Booster vaccination",274363,37.2335190969628
"2163",2022-09-16,8,102163,"Booster vaccination",274363,37.2364349420294
"2164",2022-09-17,8,102171,"Booster vaccination",274363,37.2393507870959
"2165",2022-09-18,6,102177,"Booster vaccination",274363,37.2415376708959
"2166",2022-09-19,14,102191,"Booster vaccination",274363,37.2466403997624
"2167",2022-09-20,12,102203,"Booster vaccination",274363,37.2510141673622
"2168",2022-09-21,16,102219,"Booster vaccination",274363,37.2568458574954
"2169",2022-09-22,13,102232,"Booster vaccination",274363,37.2615841057285
"2170",2022-09-23,8,102240,"Booster vaccination",274363,37.2644999507951
"2171",2022-09-24,7,102247,"Booster vaccination",274363,37.2670513152284
"2172",2022-09-25,2,102249,"Booster vaccination",274363,37.267780276495
"2173",2022-09-26,13,102262,"Booster vaccination",274363,37.2725185247282
"2174",2022-09-27,9,102271,"Booster vaccination",274363,37.2757988504281
"2175",2022-09-28,8,102279,"Booster vaccination",274363,37.2787146954946
"2176",2022-09-29,12,102291,"Booster vaccination",274363,37.2830884630945
"2177",2022-09-30,9,102300,"Booster vaccination",274363,37.2863687887944
"2178",2022-10-01,1,102301,"Booster vaccination",274363,37.2867332694277
"2179",2022-10-02,1,102302,"Booster vaccination",274363,37.2870977500611
"2180",2022-10-03,2,102304,"Booster vaccination",274363,37.2878267113277
"2181",2022-10-04,6,102310,"Booster vaccination",274363,37.2900135951276
"2182",2022-10-05,3,102313,"Booster vaccination",274363,37.2911070370276
"2183",2022-10-06,10,102323,"Booster vaccination",274363,37.2947518433608
"2184",2022-10-07,3,102326,"Booster vaccination",274363,37.2958452852608
"2185",2022-10-08,9,102335,"Booster vaccination",274363,37.2991256109607
"2186",2022-10-09,11,102346,"Booster vaccination",274363,37.3031348979272
"2187",2022-10-10,22,102368,"Booster vaccination",274363,37.3111534718603
"2188",2022-10-11,20,102388,"Booster vaccination",274363,37.3184430845267
"2189",2022-10-12,14,102402,"Booster vaccination",274363,37.3235458133932
"2190",2022-10-13,24,102426,"Booster vaccination",274363,37.3322933485929
"2191",2022-10-14,26,102452,"Booster vaccination",274363,37.3417698450593
"2192",2022-10-15,15,102467,"Booster vaccination",274363,37.3472370545591
"2193",2022-10-16,5,102472,"Booster vaccination",274363,37.3490594577257
"2194",2022-10-17,23,102495,"Booster vaccination",274363,37.3574425122921
"2195",2022-10-18,19,102514,"Booster vaccination",274363,37.3643676443252
"2196",2022-10-19,24,102538,"Booster vaccination",274363,37.3731151795249
"2197",2022-10-20,22,102560,"Booster vaccination",274363,37.381133753458
"2198",2022-10-21,25,102585,"Booster vaccination",274363,37.390245769291
"2199",2022-10-22,22,102607,"Booster vaccination",274363,37.3982643432241
"2200",2022-10-23,20,102627,"Booster vaccination",274363,37.4055539558906
"2201",2022-10-24,24,102651,"Booster vaccination",274363,37.4143014910903
"2202",2022-10-25,23,102674,"Booster vaccination",274363,37.4226845456567
"2203",2022-10-26,24,102698,"Booster vaccination",274363,37.4314320808564
"2204",2022-10-27,23,102721,"Booster vaccination",274363,37.4398151354228
"2205",2022-10-28,15,102736,"Booster vaccination",274363,37.4452823449226
"2206",2022-10-29,21,102757,"Booster vaccination",274363,37.4529364382224
"2207",2022-10-30,10,102767,"Booster vaccination",274363,37.4565812445556
"2208",2022-10-31,17,102784,"Booster vaccination",274363,37.462777415322
"2209",2022-11-01,13,102797,"Booster vaccination",274363,37.4675156635552
"2210",2022-11-02,15,102812,"Booster vaccination",274363,37.472982873055
"2211",2022-11-03,20,102832,"Booster vaccination",274363,37.4802724857215
"2212",2022-11-04,17,102849,"Booster vaccination",274363,37.4864686564879
"2213",2022-11-05,9,102858,"Booster vaccination",274363,37.4897489821878
"2214",2022-11-06,3,102861,"Booster vaccination",274363,37.4908424240878
"2215",2022-11-07,11,102872,"Booster vaccination",274363,37.4948517110543
"2216",2022-11-08,16,102888,"Booster vaccination",274363,37.5006834011875
"2217",2022-11-09,11,102899,"Booster vaccination",274363,37.504692688154
"2218",2022-11-10,10,102909,"Booster vaccination",274363,37.5083374944872
"2219",2022-11-11,11,102920,"Booster vaccination",274363,37.5123467814538
"2220",2022-11-12,11,102931,"Booster vaccination",274363,37.5163560684203
"2221",2022-11-13,10,102941,"Booster vaccination",274363,37.5200008747535
"2222",2022-11-14,3,102944,"Booster vaccination",274363,37.5210943166535
"2223",2022-11-15,17,102961,"Booster vaccination",274363,37.52729048742
"2224",2022-11-16,32,102993,"Booster vaccination",274363,37.5389538676862
"2225",2022-11-17,15,103008,"Booster vaccination",274363,37.5444210771861
"2226",2022-11-18,14,103022,"Booster vaccination",274363,37.5495238060526
"2227",2022-11-19,20,103042,"Booster vaccination",274363,37.556813418719
"2228",2022-11-20,12,103054,"Booster vaccination",274363,37.5611871863189
"2229",2022-11-21,23,103077,"Booster vaccination",274363,37.5695702408853
"2230",2022-11-22,24,103101,"Booster vaccination",274363,37.578317776085
"2231",2022-11-23,29,103130,"Booster vaccination",274363,37.5888877144513
"2232",2022-11-24,18,103148,"Booster vaccination",274363,37.5954483658511
"2233",2022-11-25,22,103170,"Booster vaccination",274363,37.6034669397842
"2234",2022-11-26,21,103191,"Booster vaccination",274363,37.6111210330839
"2235",2022-11-27,11,103202,"Booster vaccination",274363,37.6151303200504
"2236",2022-11-28,28,103230,"Booster vaccination",274363,37.6253357777834
"2237",2022-11-29,23,103253,"Booster vaccination",274363,37.6337188323498
"2238",2022-11-30,14,103267,"Booster vaccination",274363,37.6388215612163
"2239",2022-12-01,15,103282,"Booster vaccination",274363,37.6442887707162
"2240",2022-12-02,23,103305,"Booster vaccination",274363,37.6526718252826
"2241",2022-12-03,15,103320,"Booster vaccination",274363,37.6581390347824
"2242",2022-12-04,10,103330,"Booster vaccination",274363,37.6617838411156
"2243",2022-12-05,23,103353,"Booster vaccination",274363,37.670166895682
"2244",2022-12-06,41,103394,"Booster vaccination",274363,37.6851106016482
"2245",2022-12-07,58,103452,"Booster vaccination",274363,37.7062504783808
"2246",2022-12-08,66,103518,"Booster vaccination",274363,37.7303062001801
"2247",2022-12-09,98,103616,"Booster vaccination",274363,37.7660253022456
"2248",2022-12-10,133,103749,"Booster vaccination",274363,37.8145012264773
"2249",2022-12-11,89,103838,"Booster vaccination",274363,37.8469400028429
"2250",2022-12-12,127,103965,"Booster vaccination",274363,37.8932290432748
"2251",2022-12-13,184,104149,"Booster vaccination",274363,37.9602934798059
"2252",2022-12-14,155,104304,"Booster vaccination",274363,38.0167879779708
"2253",2022-12-15,195,104499,"Booster vaccination",274363,38.0878617014685
"2254",2022-12-16,197,104696,"Booster vaccination",274363,38.1596643862328
"2255",2022-12-17,130,104826,"Booster vaccination",274363,38.2070468685646
"2256",2022-12-18,84,104910,"Booster vaccination",274363,38.2376632417636
"2257",2022-12-19,0,104910,"Booster vaccination",274363,38.2376632417636
"2258",2022-12-20,72,104982,"Booster vaccination",274363,38.2639058473628
"2259",2022-12-21,77,105059,"Booster vaccination",274363,38.2919708561286
"2260",2022-12-22,48,105107,"Booster vaccination",274363,38.309465926528
"2261",2022-12-23,46,105153,"Booster vaccination",274363,38.3262320356608
"2262",2022-12-24,35,105188,"Booster vaccination",274363,38.338988857827
"2263",2022-12-25,20,105208,"Booster vaccination",274363,38.3462784704935
"2264",2022-12-26,21,105229,"Booster vaccination",274363,38.3539325637932
"2265",2022-12-27,19,105248,"Booster vaccination",274363,38.3608576958263
"2266",2022-12-28,20,105268,"Booster vaccination",274363,38.3681473084928
"2267",2022-12-29,15,105283,"Booster vaccination",274363,38.3736145179926
"2268",2022-12-30,24,105307,"Booster vaccination",274363,38.3823620531923
"2269",2022-12-31,12,105319,"Booster vaccination",274363,38.3867358207922
"2270",2023-01-01,9,105328,"Booster vaccination",274363,38.3900161464921
"2271",2023-01-02,5,105333,"Booster vaccination",274363,38.3918385496587
"2272",2023-01-03,14,105347,"Booster vaccination",274363,38.3969412785252
